Elmo txt chart ver 2.0

[File Properties]
Creation Time,2026-04-14 05:32:28
Last Updated,2026-04-14 05:32:28
Resolution,0.001
Sampling Time,0.001
Recording Time,5.001
Trigger Location Index,0

[Chart Properties]
No.,Name,X Linear,Dimension,Min X Scale,Max X Scale,Min Y Scale,Max Y Scale
1,Chart #1,True,1D,1.07659902693723,1.37682449270203,-564358.680457612,8690444.52773893

[Chart Data]
Display No.,X No.,Y No.,Z No.,X Unit,Y Unit,Color,Style,Width,Hex Display,X Hex Display,Z Hex Display,Zero Scale
1,1,2,0,sec,N/A,ff0000ff,Solid,TwoPoint,Dec,Dec,Dec,False
1,1,3,0,sec,N/A,ff007f00,Solid,TwoPoint,Dec,Dec,Dec,False
1,1,4,0,sec,N/A,ffff0000,Solid,TwoPoint,Dec,Dec,Dec,False

[Signal Names]
1,Time (sec),False
2,a01.Position Command (0x607A) [cnt],False
3,a01.Actual Position (0x6064) [cnt],False
4,a01.Target position [cnt],False

[Signals Data Group 1]
1,2,3,4,
2.659,6217130,6430265,6217130.48166639,
2.66,6168197,6382978,6168196.98166639,
2.661,6119263,6335789,6119263.48166639,
2.662,6070330,6288408,6070329.98166639,
2.663,6021396,6241181,6021396.48166639,
2.664,5972463,6193650,5972462.98166639,
2.665,5923529,6145676,5923529.48166639,
2.666,5874596,6098041,5874595.98166639,
2.667,5825662,6050001,5825662.48166639,
2.668,5776729,6001875,5776728.98166639,
2.669,5727795,5953533,5727795.48166639,
2.67,5678862,5905015,5678861.98166639,
2.671,5629928,5856415,5629928.48166639,
2.672,5580995,5808351,5580994.98166639,
2.673,5532061,5760307,5532061.48166639,
2.674,5483128,5712292,5483127.98166639,
2.675,5434194,5664043,5434194.48166639,
2.676,5385261,5615646,5385260.98166639,
2.677,5336327,5567034,5336327.48166639,
2.678,5287394,5518275,5287393.98166639,
2.679,5238460,5469289,5238460.48166639,
2.68,5189527,5420320,5189526.98166639,
2.681,5140593,5371429,5140593.48166639,
2.682,5091660,5322675,5091659.98166639,
2.683,5042726,5273772,5042726.48166639,
2.684,4993793,5224576,4993792.98166639,
2.685,4944859,5175225,4944859.48166639,
2.686,4895926,5125785,4895925.98166639,
2.687,4846992,5076437,4846992.48166639,
2.688,4798059,5027108,4798058.98166639,
2.689,4749125,4977732,4749125.48166639,
2.69,4700192,4928411,4700191.98166639,
2.691,4651258,4879215,4651258.48166639,
2.692,4602325,4830251,4602324.98166639,
2.693,4553391,4781560,4553391.48166639,
2.694,4504458,4733065,4504457.98166639,
2.695,4455524,4684900,4455524.48166639,
2.696,4406591,4636925,4406590.98166639,
2.697,4357657,4588499,4357657.48166639,
2.698,4308724,4539742,4308723.98166639,
2.699,4259790,4490696,4259790.48166639,
2.7,4210857,4441713,4210856.98166639,
2.701,4161923,4392768,4161923.48166639,
2.702,4112990,4343581,4112989.98166639,
2.703,4064056,4294430,4064056.48166639,
2.704,4015123,4245500,4015122.98166639,
2.705,3966189,4197092,3966189.48166639,
2.706,3917256,4148758,3917255.98166639,
2.707,3868322,4100957,3868322.48166639,
2.708,3819389,4053048,3819388.98166639,
2.709,3770455,4005057,3770455.48166639,
2.71,3721522,3956971,3721521.98166639,
2.711,3672588,3908485,3672588.48166639,
2.712,3623655,3859805,3623654.98166639,
2.713,3574721,3811007,3574721.48166639,
2.714,3525788,3762312,3525787.98166639,
2.715,3476854,3713196,3476854.48166639,
2.716,3427921,3664028,3427920.98166639,
2.717,3378987,3615004,3378987.48166639,
2.718,3330054,3566194,3330053.98166639,
2.719,3281120,3517450,3281120.48166639,
2.72,3232187,3468563,3232186.98166639,
2.721,3183253,3419596,3183253.48166639,
2.722,3134320,3370354,3134319.98166639,
2.723,3085386,3320968,3085386.48166639,
2.724,3036453,3271816,3036452.98166639,
2.725,2987519,3222486,2987519.48166639,
2.726,2938586,3173271,2938585.98166639,
2.727,2889652,3123952,2889652.48166639,
2.728,2840719,3074689,2840718.98166639,
2.729,2791785,3025446,2791785.48166639,
2.73,2742852,2976357,2742851.98166639,
2.731,2693918,2927346,2693918.48166639,
2.732,2644985,2878368,2644984.98166639,
2.733,2596051,2829422,2596051.48166639,
2.734,2547118,2780361,2547117.98166639,
2.735,2498184,2731037,2498184.48166639,
2.736,2449251,2681688,2449250.98166639,
2.737,2400317,2632561,2400317.48166639,
2.738,2351384,2583452,2351383.98166639,
2.739,2302450,2534713,2302450.48166639,
2.74,2253517,2486774,2253516.98166639,
2.741,2204583,2439095,2204583.48166639,
2.742,2155650,2391242,2155649.98166639,
2.743,2106716,2343168,2106716.48166639,
2.744,2057783,2294867,2057782.98166639,
2.745,2008849,2246397,2008849.48166639,
2.746,1959916,2198048,1959915.98166639,
2.747,1910982,2149185,1910982.48166639,
2.748,1862049,2099863,1862048.98166639,
2.749,1813115,2050642,1813115.48166639,
2.75,1764182,2001547,1764181.98166639,
2.751,1715248,1952419,1715248.48166639,
2.752,1666315,1903622,1666314.98166639,
2.753,1617381,1855284,1617381.48166639,
2.754,1568448,1806763,1568447.98166639,
2.755,1519516,1757931,1519516.00199339,
2.756,1470613,1708723,1470612.61699465,
2.757,1421786,1659117,1421786.11399649,
2.758,1373085,1609372,1373085.4229989,
2.759,1324559,1559751,1324559.47400189,
2.76,1276257,1510353,1276257.19700544,
2.761,1228228,1461356,1228227.52200957,
2.762,1180519,1412495,1180519.37901427,
2.763,1133182,1363803,1133181.69801954,
2.764,1086263,1315062,1086263.40902539,
2.765,1039813,1266439,1039813.4420318,
2.766,993881,1218015,993880.727038792,
2.767,948514,1169848,948514.194046354,
2.768,903763,1121515,903762.773054487,
2.769,859675,1073507,859675.394063192,
2.77,816301,1025581,816300.987072471,
2.771,773688,978242,773688.48208232,
2.772,731887,931183,731886.809092742,
2.773,690945,884664,690944.898103737,
2.774,650912,838758,650911.679115304,
2.775,611836,793718,611836.082127443,
2.776,573767,749393,573767.037140153,
2.777,536753,706288,536753.474153437,
2.778,500844,663698,500844.323167292,
2.779,466089,621996,466088.51418172,
2.78,432535,580873,432534.97719672,
2.781,400233,541119,400232.642212292,
2.782,369230,502918,369230.439228437,
2.783,339577,465755,339577.298245153,
2.784,311322,430066,311322.149262442,
2.785,284514,395898,284513.922280303,
2.786,259202,363509,259201.547298736,
2.787,235420,332747,235420.086898127,
2.788,213140,303470,213139.627713547,
2.789,192311,275972,192311.242124375,
2.79,172886,250070,172886.000130611,
2.791,154815,225705,154814.971732253,
2.792,138049,202949,138049.226929304,
2.793,122540,181801,122539.835721762,
2.794,108238,162426,108237.868109628,
2.795,95094,145047,95094.3940929007,
2.796,83060,129510,83060.4836715814,
2.797,72087,115832,72087.2068456691,
2.798,62126,104140,62125.633615165,
2.799,53127,94045,53126.8339800676,
2.8,45042,85246,45041.8779403782,
2.801,37822,77106,37821.8354960959,
2.802,31418,69796,31417.7766472213,
2.803,25781,63538,25780.7713937545,
2.804,20862,58053,20861.889735695,
2.805,16612,53086,16612.201673043,
2.806,12983,48474,12982.7772057988,
2.807,9925,44627,9924.68633396178,
2.808,7389,41517,7388.99905753229,
2.809,5327,39075,5326.78537651058,
2.81,3689,37240,3689.11529089604,
2.811,2427,35715,2427.05880068894,
2.812,1492,34805,1491.68590588961,
2.813,834,34357,834.066606497392,
2.814,405,34305,405.270902512595,
2.815,156,34579,156.368793935515,
2.816,38,34594,38.4302807655185,
2.817,3,34532,2.52536300383508,
2.818,0,34583,0,
2.819,0,34523,0,
2.82,0,34208,0,
2.821,0,33683,0,
2.822,0,32999,0,
2.823,0,32124,0,
2.824,0,31362,0,
2.825,0,30700,0,
2.826,0,30034,0,
2.827,0,29493,0,
2.828,0,29216,0,
2.829,0,29266,0,
2.83,0,29395,0,
2.831,0,29534,0,
2.832,0,29450,0,
2.833,0,29186,0,
2.834,0,29076,0,
2.835,0,28947,0,
2.836,0,28690,0,
2.837,0,28072,0,
2.838,0,27049,0,
2.839,0,25791,0,
2.84,0,24237,0,
2.841,0,22647,0,
2.842,0,20981,0,
2.843,0,19412,0,
2.844,0,17919,0,
2.845,0,16601,0,
2.846,0,15800,0,
2.847,0,15215,0,
2.848,0,14782,0,
2.849,0,14209,0,
2.85,0,13740,0,
2.851,0,13420,0,
2.852,0,12907,0,
2.853,0,12418,0,
2.854,0,11836,0,
2.855,0,10844,0,
2.856,0,9622,0,
2.857,0,8223,0,
2.858,0,6580,0,
2.859,0,5044,0,
2.86,0,3904,0,
2.861,0,3108,0,
2.862,0,2873,0,
2.863,0,2968,0,
2.864,0,3123,0,
2.865,0,3045,0,
2.866,0,3005,0,
2.867,0,3057,0,
2.868,0,3077,0,
2.869,0,2934,0,
2.87,0,2613,0,
2.871,0,2138,0,
2.872,0,1518,0,
2.873,0,816,0,
2.874,0,256,0,
2.875,0,-208,0,
2.876,8,-451,8.155,
2.877,65,-643,65.24,
2.878,220,-816,220.185,
2.879,522,-716,521.92,
2.88,1019,-405,1019.375,
2.881,1761,140,1761.48,
2.882,2797,587,2797.165,
2.883,4175,627,4175.36,
2.884,5945,423,5944.995,
2.885,8155,368,8155,
2.886,10854,364,10854.305,
2.887,14092,291,14091.84,
2.888,17917,294,17916.535,
2.889,22377,146,22377.32,
2.89,27523,280,27523.125,
2.891,33403,574,33402.88,
2.892,40066,1145,40065.515,
2.893,47560,2131,47559.96,
2.894,55935,3452,55935.145,
2.895,65240,5192,65240,
2.896,75523,7575,75523.455,
2.897,86834,10837,86834.44,
2.898,99222,14925,99221.885,
2.899,112735,19754,112734.72,
2.9,127422,25648,127421.875,
2.901,143332,32610,143332.28,
2.902,160515,40806,160514.865,
2.903,179019,50322,179018.56,
2.904,198892,60868,198892.295,
2.905,220185,72582,220185,
2.906,242946,85689,242945.605,
2.907,267222,100377,267222.172363737,
2.908,293024,116747,293023.734233077,
2.909,320305,135324,320305.321698397,
2.91,349018,156122,349018.004759697,
2.911,379113,178953,379112.853416976,
2.912,410541,203932,410540.937670235,
2.913,443253,231595,443253.327519474,
2.914,477201,261245,477201.092964692,
2.915,512335,293044,512335.304005891,
2.916,548607,326630,548607.030643069,
2.917,585967,361966,585967.342876226,
2.918,624367,399329,624367.310705364,
2.919,663758,438212,663758.004130481,
2.92,704090,478893,704090.493151577,
2.921,745316,520714,745315.847768654,
2.922,787385,563736,787385.13798171,
2.923,830249,607578,830249.433790746,
2.924,873860,652260,873859.805195761,
2.925,918167,697911,918167.322196756,
2.926,963123,744329,963123.054793731,
2.927,1008678,791239,1008678.07298669,
2.928,1054783,838889,1054783.44677562,
2.929,1101390,886971,1101390.24616053,
2.93,1148450,934751,1148449.54114143,
2.931,1195912,982725,1195912.4017183,
2.932,1243730,1030663,1243729.89789115,
2.933,1291853,1078869,1291853.09965999,
2.934,1340233,1127787,1340233.0770248,
2.935,1388821,1177351,1388820.89998559,
2.936,1437568,1227212,1437567.63854236,
2.937,1486424,1277965,1486424.36269512,
2.938,1535342,1328708,1535342.14244385,
2.939,1584276,1379284,1584275.51833361,
2.94,1633209,1429683,1633209.01833361,
2.941,1682143,1479681,1682142.51833361,
2.942,1731076,1529601,1731076.01833361,
2.943,1780010,1579557,1780009.51833361,
2.944,1828943,1629642,1828943.01833361,
2.945,1877877,1679837,1877876.51833361,
2.946,1926810,1730082,1926810.01833361,
2.947,1975744,1780112,1975743.51833361,
2.948,2024677,1830522,2024677.01833361,
2.949,2073611,1880355,2073610.51833361,
2.95,2122544,1929817,2122544.01833361,
2.951,2171478,1978955,2171477.51833361,
2.952,2220411,2027367,2220411.01833361,
2.953,2269345,2075161,2269344.51833361,
2.954,2318278,2122348,2318278.01833361,
2.955,2367212,2168876,2367211.51833361,
2.956,2416145,2214886,2416145.01833361,
2.957,2465079,2260478,2465078.51833361,
2.958,2514012,2305586,2514012.01833361,
2.959,2562946,2350619,2562945.51833361,
2.96,2611879,2394930,2611879.01833361,
2.961,2660813,2438763,2660812.51833361,
2.962,2709746,2482692,2709746.01833361,
2.963,2758680,2526626,2758679.51833361,
2.964,2807613,2571217,2807613.01833361,
2.965,2856547,2615884,2856546.51833361,
2.966,2905480,2660983,2905480.01833361,
2.967,2954414,2706647,2954413.51833361,
2.968,3003347,2752757,3003347.01833361,
2.969,3052281,2799423,3052280.51833361,
2.97,3101214,2846789,3101214.01833361,
2.971,3150148,2894631,3150147.51833361,
2.972,3199081,2943388,3199081.01833361,
2.973,3248015,2992714,3248014.51833361,
2.974,3296948,3043038,3296948.01833361,
2.975,3345882,3094226,3345881.51833361,
2.976,3394815,3145656,3394815.01833361,
2.977,3443749,3197232,3443748.51833361,
2.978,3492682,3248616,3492682.01833361,
2.979,3541616,3300365,3541615.51833361,
2.98,3590549,3352620,3590549.01833361,
2.981,3639483,3405172,3639482.51833361,
2.982,3688416,3457964,3688416.01833361,
2.983,3737350,3510040,3737349.51833361,
2.984,3786283,3562178,3786283.01833361,
2.985,3835217,3613714,3835216.51833361,
2.986,3884150,3664835,3884150.01833361,
2.987,3933084,3715660,3933083.51833361,
2.988,3982017,3766235,3982017.01833361,
2.989,4030951,3816240,4030950.51833361,
2.99,4079884,3865612,4079884.01833361,
2.991,4128818,3914347,4128817.51833361,
2.992,4177751,3962418,4177751.01833361,
2.993,4226685,4010307,4226684.51833361,
2.994,4275618,4057838,4275618.01833361,
2.995,4324552,4105083,4324551.51833361,
2.996,4373485,4151953,4373485.01833361,
2.997,4422419,4198271,4422418.51833361,
2.998,4471352,4244014,4471352.01833361,
2.999,4520286,4289863,4520285.51833361,
3,4569219,4335703,4569219.01833361,
3.001,4618153,4381925,4618152.51833361,
3.002,4667086,4428061,4667086.01833361,
3.003,4716020,4474854,4716019.51833361,
3.004,4764953,4521988,4764953.01833361,
3.005,4813887,4569138,4813886.51833361,
3.006,4862820,4617043,4862820.01833361,
3.007,4911754,4665289,4911753.51833361,
3.008,4960687,4714281,4960687.01833361,
3.009,5009621,4763729,5009620.51833361,
3.01,5058554,4813567,5058554.01833361,
3.011,5107488,4863778,5107487.51833361,
3.012,5156421,4914243,5156421.01833361,
3.013,5205355,4965462,5205354.51833361,
3.014,5254288,5016723,5254288.01833361,
3.015,5303222,5068632,5303221.51833361,
3.016,5352155,5120645,5352155.01833361,
3.017,5401089,5172350,5401088.51833361,
3.018,5450022,5223960,5450022.01833361,
3.019,5498956,5275267,5498955.51833361,
3.02,5547889,5325832,5547889.01833361,
3.021,5596823,5375588,5596822.51833361,
3.022,5645756,5424920,5645756.01833361,
3.023,5694690,5474031,5694689.51833361,
3.024,5743623,5522950,5743623.01833361,
3.025,5792557,5571549,5792556.51833361,
3.026,5841490,5619794,5841490.01833361,
3.027,5890424,5667633,5890423.51833361,
3.028,5939357,5714928,5939357.01833361,
3.029,5988291,5761995,5988290.51833361,
3.03,6037224,5808461,6037224.01833361,
3.031,6086158,5854490,6086157.51833361,
3.032,6135091,5900365,6135091.01833361,
3.033,6184025,5946207,6184024.51833361,
3.034,6232958,5992247,6232958.01833361,
3.035,6281892,6038499,6281891.51833361,
3.036,6330825,6085054,6330825.01833361,
3.037,6379759,6132256,6379758.51833361,
3.038,6428692,6179922,6428692.01833361,
3.039,6477626,6228155,6477625.51833361,
3.04,6526559,6276390,6526559.01833361,
3.041,6575493,6325353,6575492.51833361,
3.042,6624426,6374639,6624426.01833361,
3.043,6673360,6424049,6673359.51833361,
3.044,6722293,6473734,6722293.01833361,
3.045,6771227,6524009,6771226.51833361,
3.046,6820160,6574922,6820160.01833361,
3.047,6869092,6626378,6869091.99800661,
3.048,6917995,6678285,6917995.38300535,
3.049,6966822,6730181,6966821.88600351,
3.05,7015523,6782180,7015522.5770011,
3.051,7064049,6834264,7064048.52599811,
3.052,7112351,6886096,7112350.80299456,
3.053,7160380,6937456,7160380.47799043,
3.054,7208089,6988360,7208088.62098573,
3.055,7255426,7038492,7255426.30198046,
3.056,7302345,7087858,7302344.59097461,
3.057,7348795,7136901,7348794.5579682,
3.058,7394727,7185578,7394727.27296121,
3.059,7440094,7233779,7440093.80595365,
3.06,7484845,7281387,7484845.22694551,
3.061,7528933,7328353,7528932.60593681,
3.062,7572307,7374719,7572307.01292753,
3.063,7614920,7420092,7614919.51791768,
3.064,7656721,7464636,7656721.19090726,
3.065,7697663,7508284,7697663.10189626,
3.066,7737696,7551182,7737696.3208847,
3.067,7776772,7593203,7776771.91787256,
3.068,7814841,7634158,7814840.96285985,
3.069,7851855,7674513,7851854.52584656,
3.07,7887764,7713804,7887763.67683271,
3.071,7922519,7753062,7922519.48581828,
3.072,7956073,7791865,7956073.02280328,
3.073,7988375,7830343,7988375.35778771,
3.074,8019378,7868210,8019377.56077156,
3.075,8049031,7905154,8049030.70175485,
3.076,8077286,7940751,8077285.85073756,
3.077,8104094,7975109,8104094.0777197,
3.078,8129406,8008107,8129406.45270126,
3.079,8153188,8040406,8153187.91310187,
3.08,8175468,8071502,8175468.37228645,
3.081,8196297,8101765,8196296.75787562,
3.082,8215722,8130590,8215721.99986939,
3.083,8233793,8158064,8233793.02826775,
3.084,8250559,8183860,8250558.77307069,
3.085,8266068,8207974,8266068.16427824,
3.086,8280370,8230253,8280370.13189037,
3.087,8293514,8250364,8293513.6059071,
3.088,8305548,8268438,8305547.51632842,
3.089,8316521,8284183,8316520.79315433,
3.09,8326482,8298010,8326482.36638483,
3.091,8335481,8309966,8335481.16601993,
3.092,8343566,8320482,8343566.12205962,
3.093,8350786,8329230,8350786.1645039,
3.094,8357190,8336573,8357190.22335278,
3.095,8362827,8342931,8362827.22860624,
3.096,8367746,8348596,8367746.1102643,
3.097,8371996,8353422,8371995.79832696,
3.098,8375625,8357476,8375625.2227942,
3.099,8378683,8360697,8378683.31366604,
3.1,8381219,8363005,8381219.00094247,
3.101,8383281,8364580,8383281.21462349,
3.102,8384919,8365322,8384918.8847091,
3.103,8386181,8365426,8386180.94119931,
3.104,8387116,8364950,8387116.31409411,
3.105,8387774,8363898,8387773.9333935,
3.106,8388203,8362417,8388202.72909749,
3.107,8388452,8360941,8388451.63120606,
3.108,8388570,8359708,8388569.56971923,
3.109,8388605,8358631,8388605.474637,
3.11,8388608,8357825,8388608,
3.111,8388608,8357354,8388608,
3.112,8388608,8357407,8388608,
3.113,8388608,8357942,8388608,
3.114,8388608,8358668,8388608,
3.115,8388608,8359344,8388608,
3.116,8388608,8360167,8388608,
3.117,8388608,8361061,8388608,
3.118,8388608,8361915,8388608,
3.119,8388608,8362556,8388608,
3.12,8388608,8362654,8388608,
3.121,8388608,8362367,8388608,
3.122,8388608,8362041,8388608,
3.123,8388608,8362002,8388608,
3.124,8388608,8362226,8388608,
3.125,8388608,8362307,8388608,
3.126,8388608,8362539,8388608,
3.127,8388608,8362948,8388608,
3.128,8388608,8363371,8388608,
3.129,8388608,8363960,8388608,
3.13,8388608,8364836,8388608,
3.131,8388608,8365942,8388608,
3.132,8388608,8367155,8388608,
3.133,8388608,8368486,8388608,
3.134,8388608,8370076,8388608,
3.135,8388608,8371611,8388608,
3.136,8388608,8372665,8388608,
3.137,8388608,8373257,8388608,
3.138,8388608,8373716,8388608,
3.139,8388608,8373928,8388608,
3.14,8388608,8373848,8388608,
3.141,8388608,8373874,8388608,
3.142,8388608,8373929,8388608,
3.143,8388608,8374012,8388608,
3.144,8388608,8374125,8388608,
3.145,8388608,8374445,8388608,
3.146,8388608,8375130,8388608,
3.147,8388608,8376286,8388608,
3.148,8388608,8377706,8388608,
3.149,8388608,8379116,8388608,
3.15,8388608,8380343,8388608,
3.151,8388608,8381376,8388608,
3.152,8388608,8382145,8388608,
3.153,8388608,8382528,8388608,
3.154,8388608,8382568,8388608,
3.155,8388608,8382345,8388608,
3.156,8388608,8382207,8388608,
3.157,8388608,8382225,8388608,
3.158,8388608,8382348,8388608,
3.159,8388608,8382402,8388608,
3.16,8388608,8382553,8388608,
3.161,8388608,8382727,8388608,
3.162,8388608,8382845,8388608,
3.163,8388608,8383127,8388608,
3.164,8388608,8383789,8388608,
3.165,8388608,8384565,8388608,
3.166,8388608,8385391,8388608,
3.167,8388608,8386068,8388608,
3.168,8388608,8386472,8388608,
3.169,8388608,8386711,8388608,
3.17,8388608,8386632,8388608,
3.171,8388608,8386430,8388608,
3.172,8388608,8386180,8388608,
3.173,8388608,8385994,8388608,
3.174,8388608,8386047,8388608,
3.175,8388608,8386133,8388608,
3.176,8388608,8386272,8388608,
3.177,8388608,8386342,8388608,
3.178,8388608,8386418,8388608,
3.179,8388608,8386850,8388608,
3.18,8388608,8387466,8388608,
3.181,8388608,8388215,8388608,
3.182,8388608,8388955,8388608,
3.183,8388600,8389380,8388599.845,
3.184,8388543,8389667,8388542.76,
3.185,8388388,8389746,8388387.815,
3.186,8388086,8389705,8388086.08,
3.187,8387589,8389468,8387588.625,
3.188,8386847,8389207,8386846.52,
3.189,8385811,8388809,8385810.835,
3.19,8384433,8388289,8384432.64,
3.191,8382663,8388085,8382663.005,
3.192,8380453,8388094,8380453,
3.193,8377754,8388042,8377753.695,
3.194,8374516,8388021,8374516.16,
3.195,8370691,8388059,8370691.465,
3.196,8366231,8388286,8366230.68,
3.197,8361085,8388490,8361084.875,
3.198,8355205,8388473,8355205.12,
3.199,8348542,8388073,8348542.485,
3.2,8341048,8387154,8341048.04,
3.201,8332673,8385979,8332672.855,
3.202,8323368,8384496,8323368,
3.203,8313085,8382505,8313084.545,
3.204,8301774,8379661,8301773.56,
3.205,8289386,8375758,8289386.115,
3.206,8275873,8370461,8275873.28,
3.207,8261186,8363950,8261186.125,
3.208,8245276,8356590,8245275.72,
3.209,8228093,8348178,8228093.135,
3.21,8209589,8338325,8209589.44,
3.211,8189716,8327090,8189715.705,
3.212,8168423,8314415,8168423,
3.213,8145662,8300459,8145662.395,
3.214,8121386,8285167,8121385.82763626,
3.215,8095584,8268431,8095584.26576692,
3.216,8068303,8250024,8068302.6783016,
3.217,8039590,8229586,8039589.9952403,
3.218,8009495,8207300,8009495.14658302,
3.219,7978067,8182880,7978067.06232976,
3.22,7945355,8156363,7945354.67248052,
3.221,7911407,8127383,7911406.90703531,
3.222,7876273,8096141,7876272.69599411,
3.223,7840001,8062656,7840000.96935693,
3.224,7802641,8027008,7802640.65712377,
3.225,7764241,7989721,7764240.68929463,
3.226,7724850,7950281,7724849.99586952,
3.227,7684518,7909455,7684517.50684842,
3.228,7643292,7866888,7643292.15223134,
3.229,7601223,7823407,7601222.86201829,
3.23,7558359,7777969,7558358.56620925,
3.231,7514748,7731325,7514748.19480424,
3.232,7470441,7683770,7470440.67780324,
3.233,7425485,7635342,7425484.94520627,
3.234,7379930,7586122,7379929.92701331,
3.235,7333825,7536390,7333824.55322438,
3.236,7287218,7486415,7287217.75383946,
3.237,7240158,7436535,7240158.45885857,
3.238,7192696,7386920,7192695.5982817,
3.239,7144878,7337685,7144878.10210884,
3.24,7096755,7288681,7096754.90034001,
3.241,7048375,7239947,7048374.9229752,
3.242,6999787,7191027,6999787.10001441,
3.243,6951040,7142278,6951040.36145763,
3.244,6902184,7093736,6902183.63730488,
3.245,6853266,7045128,6853265.85755615,
3.246,6804332,6996443,6804332.48166639,
3.247,6755399,6948418,6755398.98166639,
3.248,6706465,6900805,6706465.48166639,
3.249,6657532,6853769,6657531.98166639,
3.25,6608598,6807055,6608598.48166639,
3.251,6559665,6760412,6559664.98166639,
3.252,6510731,6713860,6510731.48166639,
3.253,6461798,6667356,6461797.98166639,
3.254,6412864,6620225,6412864.48166639,
3.255,6363931,6573061,6363930.98166639,
3.256,6314997,6525793,6314997.48166639,
3.257,6266064,6478591,6266063.98166639,
3.258,6217130,6431260,6217130.48166639,
3.259,6168197,6383816,6168196.98166639,
3.26,6119263,6336237,6119263.48166639,
3.261,6070330,6288736,6070329.98166639,
3.262,6021396,6241054,6021396.48166639,
3.263,5972463,6193210,5972462.98166639,
3.264,5923529,6145096,5923529.48166639,
3.265,5874596,6097340,5874595.98166639,
3.266,5825662,6049223,5825662.48166639,
3.267,5776729,6001322,5776728.98166639,
3.268,5727795,5953099,5727795.48166639,
3.269,5678862,5904484,5678861.98166639,
3.27,5629928,5855565,5629928.48166639,
3.271,5580995,5806789,5580994.98166639,
3.272,5532061,5758645,5532061.48166639,
3.273,5483128,5710368,5483127.98166639,
3.274,5434194,5661924,5434194.48166639,
3.275,5385261,5613606,5385260.98166639,
3.276,5336327,5565110,5336327.48166639,
3.277,5287394,5516512,5287393.98166639,
3.278,5238460,5467783,5238460.48166639,
3.279,5189527,5419098,5189526.98166639,
3.28,5140593,5370403,5140593.48166639,
3.281,5091660,5321704,5091659.98166639,
3.282,5042726,5273404,5042726.48166639,
3.283,4993793,5225108,4993792.98166639,
3.284,4944859,5177186,4944859.48166639,
3.285,4895926,5129304,4895925.98166639,
3.286,4846992,5081490,4846992.48166639,
3.287,4798059,5033095,4798058.98166639,
3.288,4749125,4984763,4749125.48166639,
3.289,4700192,4935928,4700191.98166639,
3.29,4651258,4886887,4651258.48166639,
3.291,4602325,4837752,4602324.98166639,
3.292,4553391,4788669,4553391.48166639,
3.293,4504458,4739643,4504457.98166639,
3.294,4455524,4690603,4455524.48166639,
3.295,4406591,4641270,4406590.98166639,
3.296,4357657,4591978,4357657.48166639,
3.297,4308724,4542401,4308723.98166639,
3.298,4259790,4492558,4259790.48166639,
3.299,4210857,4442720,4210856.98166639,
3.3,4161923,4393035,4161923.48166639,
3.301,4112990,4343427,4112989.98166639,
3.302,4064056,4293497,4064056.48166639,
3.303,4015123,4243456,4015122.98166639,
3.304,3966189,4193736,3966189.48166639,
3.305,3917256,4144166,3917255.98166639,
3.306,3868322,4095098,3868322.48166639,
3.307,3819389,4046135,3819388.98166639,
3.308,3770455,3997400,3770455.48166639,
3.309,3721522,3948856,3721521.98166639,
3.31,3672588,3900536,3672588.48166639,
3.311,3623655,3852526,3623654.98166639,
3.312,3574721,3804017,3574721.48166639,
3.313,3525788,3755742,3525787.98166639,
3.314,3476854,3707349,3476854.48166639,
3.315,3427921,3659294,3427920.98166639,
3.316,3378987,3611559,3378987.48166639,
3.317,3330054,3564053,3330053.98166639,
3.318,3281120,3516351,3281120.48166639,
3.319,3232187,3468381,3232186.98166639,
3.32,3183253,3420476,3183253.48166639,
3.321,3134320,3372064,3134319.98166639,
3.322,3085386,3323315,3085386.48166639,
3.323,3036453,3274503,3036452.98166639,
3.324,2987519,3225552,2987519.48166639,
3.325,2938586,3176513,2938585.98166639,
3.326,2889652,3127477,2889652.48166639,
3.327,2840719,3078478,2840718.98166639,
3.328,2791785,3029447,2791785.48166639,
3.329,2742852,2980366,2742851.98166639,
3.33,2693918,2931285,2693918.48166639,
3.331,2644985,2882135,2644984.98166639,
3.332,2596051,2832820,2596051.48166639,
3.333,2547118,2783313,2547117.98166639,
3.334,2498184,2733859,2498184.48166639,
3.335,2449251,2684176,2449250.98166639,
3.336,2400317,2634337,2400317.48166639,
3.337,2351384,2584556,2351383.98166639,
3.338,2302450,2535274,2302450.48166639,
3.339,2253517,2486653,2253516.98166639,
3.34,2204583,2438050,2204583.48166639,
3.341,2155650,2389269,2155649.98166639,
3.342,2106716,2340287,2106716.48166639,
3.343,2057783,2291242,2057782.98166639,
3.344,2008849,2242161,2008849.48166639,
3.345,1959916,2193215,1959915.98166639,
3.346,1910982,2144122,1910982.48166639,
3.347,1862049,2094568,1862048.98166639,
3.348,1813115,2044923,1813115.48166639,
3.349,1764182,1995295,1764181.98166639,
3.35,1715248,1945974,1715248.48166639,
3.351,1666315,1896755,1666314.98166639,
3.352,1617381,1847960,1617381.48166639,
3.353,1568448,1799369,1568447.98166639,
3.354,1519516,1750783,1519516.00199339,
3.355,1470613,1702134,1470612.61699465,
3.356,1421786,1653184,1421786.11399649,
3.357,1373085,1604458,1373085.4229989,
3.358,1324559,1556041,1324559.47400189,
3.359,1276257,1507694,1276257.19700544,
3.36,1228228,1459657,1228227.52200957,
